relationship_id,num_findings,num_studies,num_significant_findings,highest_cited,median_effect_size,source_topic,target_topic,source_topic_name,target_topic_name
ak7lpHYuXE|Uj0AiHVMf4,4,2,4,2.0,0.0172648447373284,ak7lpHYuXE,Uj0AiHVMf4,air pollutant,latent tuberculosis
ak7lpHYuXE|Uj0AiHVMf4,4,2,4,2.0,0.0172648447373284,ak7lpHYuXE,Uj0AiHVMf4,air pollutant,latent tuberculosis
ak7lpHYuXE|gJXeuNMolq,6,4,5,8.0,0.1863607127376367,ak7lpHYuXE,gJXeuNMolq,air pollutant,cerebrovascular disease
ak7lpHYuXE|gJXeuNMolq,6,4,5,8.0,0.1863607127376367,ak7lpHYuXE,gJXeuNMolq,air pollutant,cerebrovascular disease
ak7lpHYuXE|PfzPevl_MY,6,3,5,31.0,0.0527532317908271,ak7lpHYuXE,PfzPevl_MY,air pollutant,mental depression
ak7lpHYuXE|PfzPevl_MY,6,3,5,31.0,0.0527532317908271,ak7lpHYuXE,PfzPevl_MY,air pollutant,mental depression
ak7lpHYuXE|PfzPevl_MY,6,3,5,31.0,0.0527532317908271,ak7lpHYuXE,PfzPevl_MY,air pollutant,mental depression
ak7lpHYuXE|PfzPevl_MY,6,3,5,31.0,0.0527532317908271,ak7lpHYuXE,PfzPevl_MY,air pollutant,mental depression
ak7lpHYuXE|PQ1nPOBjAX,5,2,5,51.0,0.1971962562809835,ak7lpHYuXE,PQ1nPOBjAX,air pollutant,childhood asthma
ak7lpHYuXE|PQ1nPOBjAX,5,2,5,51.0,0.1971962562809835,ak7lpHYuXE,PQ1nPOBjAX,air pollutant,childhood asthma
ak7lpHYuXE|rejc9jr5iV,5,4,5,7.0,,ak7lpHYuXE,rejc9jr5iV,air pollutant,carotid intima-media thickness
ak7lpHYuXE|rejc9jr5iV,5,4,5,7.0,,ak7lpHYuXE,rejc9jr5iV,air pollutant,carotid intima-media thickness
ak7lpHYuXE|h59nBSHN14,6,3,5,20.0,0.2344623908190039,ak7lpHYuXE,h59nBSHN14,air pollutant,type 2 diabetes
ak7lpHYuXE|h59nBSHN14,6,3,5,20.0,0.2344623908190039,ak7lpHYuXE,h59nBSHN14,air pollutant,type 2 diabetes
ak7lpHYuXE|li5KxnRnSI,5,1,5,1.0,0.0251635919254868,ak7lpHYuXE,li5KxnRnSI,air pollutant,osteoporotic fracture
ak7lpHYuXE|li5KxnRnSI,5,1,5,1.0,0.0251635919254868,ak7lpHYuXE,li5KxnRnSI,air pollutant,osteoporotic fracture
ak7lpHYuXE|G-cA8ng8z2,5,3,5,7.0,0.0722396671815594,ak7lpHYuXE,G-cA8ng8z2,air pollutant,congenital heart disease
ak7lpHYuXE|G-cA8ng8z2,5,3,5,7.0,0.0722396671815594,ak7lpHYuXE,G-cA8ng8z2,air pollutant,congenital heart disease
ak7lpHYuXE|9J7QjcbE7R,5,1,5,4.0,0.042484263771017,ak7lpHYuXE,9J7QjcbE7R,air pollutant,pulmonary embolism
ak7lpHYuXE|9J7QjcbE7R,5,1,5,4.0,0.042484263771017,ak7lpHYuXE,9J7QjcbE7R,air pollutant,pulmonary embolism
ak7lpHYuXE|Rnl_FFIwN4,5,3,5,8.0,0.0756146687729918,ak7lpHYuXE,Rnl_FFIwN4,air pollutant,sleep-wake disorder
ak7lpHYuXE|Rnl_FFIwN4,5,3,5,8.0,0.0756146687729918,ak7lpHYuXE,Rnl_FFIwN4,air pollutant,sleep-wake disorder
ak7lpHYuXE|Rnl_FFIwN4,5,3,5,8.0,0.0756146687729918,ak7lpHYuXE,Rnl_FFIwN4,air pollutant,sleep-wake disorder
ak7lpHYuXE|Rnl_FFIwN4,5,3,5,8.0,0.0756146687729918,ak7lpHYuXE,Rnl_FFIwN4,air pollutant,sleep-wake disorder
ak7lpHYuXE|YCCUBPRxoV,5,3,3,16.0,0.0454320812756429,ak7lpHYuXE,YCCUBPRxoV,air pollutant,osteoporosis
ak7lpHYuXE|YCCUBPRxoV,5,3,3,16.0,0.0454320812756429,ak7lpHYuXE,YCCUBPRxoV,air pollutant,osteoporosis
ak7lpHYuXE|JmZ-RoSC5o,19,10,18,61.0,0.2659754759854445,ak7lpHYuXE,JmZ-RoSC5o,air pollutant,respiratory disease
ak7lpHYuXE|JmZ-RoSC5o,19,10,18,61.0,0.2659754759854445,ak7lpHYuXE,JmZ-RoSC5o,air pollutant,respiratory disease
ak7lpHYuXE|Dkd437sbrJ,5,2,3,31.0,0.0268994273189808,ak7lpHYuXE,Dkd437sbrJ,air pollutant,nosebleed
ak7lpHYuXE|Dkd437sbrJ,5,2,3,31.0,0.0268994273189808,ak7lpHYuXE,Dkd437sbrJ,air pollutant,nosebleed
ak7lpHYuXE|Dkd437sbrJ,5,2,3,31.0,0.0268994273189808,ak7lpHYuXE,Dkd437sbrJ,air pollutant,nosebleed
ak7lpHYuXE|Dkd437sbrJ,5,2,3,31.0,0.0268994273189808,ak7lpHYuXE,Dkd437sbrJ,air pollutant,nosebleed
ak7lpHYuXE|lAeoAd74U4,2,1,1,25.0,0.0141513704628597,ak7lpHYuXE,lAeoAd74U4,air pollutant,central nervous system neoplasm
ak7lpHYuXE|lAeoAd74U4,2,1,1,25.0,0.0141513704628597,ak7lpHYuXE,lAeoAd74U4,air pollutant,central nervous system neoplasm
ak7lpHYuXE|pl3-mwSQN_,1,1,0,21.0,0.0130756064231663,ak7lpHYuXE,pl3-mwSQN_,air pollutant,congenital limb deformities
ak7lpHYuXE|pl3-mwSQN_,1,1,0,21.0,0.0130756064231663,ak7lpHYuXE,pl3-mwSQN_,air pollutant,congenital limb deformities
ak7lpHYuXE|KadJmLzF9Z,9,1,9,10.0,0.0152250395371775,ak7lpHYuXE,KadJmLzF9Z,air pollutant,acute coronary syndrome
ak7lpHYuXE|KadJmLzF9Z,9,1,9,10.0,0.0152250395371775,ak7lpHYuXE,KadJmLzF9Z,air pollutant,acute coronary syndrome
ak7lpHYuXE|FPgHTPTt4S,13,3,10,65.0,0.0565831370666327,ak7lpHYuXE,FPgHTPTt4S,air pollutant,human pregnancy
ak7lpHYuXE|FPgHTPTt4S,13,3,10,65.0,0.0565831370666327,ak7lpHYuXE,FPgHTPTt4S,air pollutant,human pregnancy
ak7lpHYuXE|gMG52_pdDF,4,1,1,2.0,0.023046903556031,ak7lpHYuXE,gMG52_pdDF,air pollutant,kidney stone disease
ak7lpHYuXE|gMG52_pdDF,4,1,1,2.0,0.023046903556031,ak7lpHYuXE,gMG52_pdDF,air pollutant,kidney stone disease
ak7lpHYuXE|wZADZr9f_r,2,1,2,,0.020772628337613,ak7lpHYuXE,wZADZr9f_r,air pollutant,open-angle glaucoma
ak7lpHYuXE|wZADZr9f_r,2,1,2,,0.020772628337613,ak7lpHYuXE,wZADZr9f_r,air pollutant,open-angle glaucoma
0p4AO5M1ph|ak7lpHYuXE,1,1,1,,1.6055819321284617,0p4AO5M1ph,ak7lpHYuXE,racism,air pollutant
0p4AO5M1ph|ak7lpHYuXE,1,1,1,,1.6055819321284617,0p4AO5M1ph,ak7lpHYuXE,racism,air pollutant
ak7lpHYuXE|6CK_Q9oicj,5,4,5,95.0,0.1157226032298034,ak7lpHYuXE,6CK_Q9oicj,air pollutant,coronaropathy
ak7lpHYuXE|6CK_Q9oicj,5,4,5,95.0,0.1157226032298034,ak7lpHYuXE,6CK_Q9oicj,air pollutant,coronaropathy
CCVZABeZcW|ak7lpHYuXE,3,2,2,28.0,0.3179036092271642,CCVZABeZcW,ak7lpHYuXE,carbon monoxide,air pollutant
CCVZABeZcW|ak7lpHYuXE,3,2,2,28.0,0.3179036092271642,CCVZABeZcW,ak7lpHYuXE,carbon monoxide,air pollutant
CCVZABeZcW|ak7lpHYuXE,3,2,2,28.0,0.3179036092271642,CCVZABeZcW,ak7lpHYuXE,carbon monoxide,air pollutant
CCVZABeZcW|ak7lpHYuXE,3,2,2,28.0,0.3179036092271642,CCVZABeZcW,ak7lpHYuXE,carbon monoxide,air pollutant
ak7lpHYuXE|EPkRQaRIuw,24,7,24,91.0,0.0607278850500814,ak7lpHYuXE,EPkRQaRIuw,air pollutant,tuberculosis
ak7lpHYuXE|EPkRQaRIuw,24,7,24,91.0,0.0607278850500814,ak7lpHYuXE,EPkRQaRIuw,air pollutant,tuberculosis
ak7lpHYuXE|U-UQTrkvDs,4,1,4,31.0,0.2521915356564254,ak7lpHYuXE,U-UQTrkvDs,air pollutant,postpartum period
ak7lpHYuXE|U-UQTrkvDs,4,1,4,31.0,0.2521915356564254,ak7lpHYuXE,U-UQTrkvDs,air pollutant,postpartum period
ak7lpHYuXE|U-UQTrkvDs,4,1,4,31.0,0.2521915356564254,ak7lpHYuXE,U-UQTrkvDs,air pollutant,postpartum period
ak7lpHYuXE|U-UQTrkvDs,4,1,4,31.0,0.2521915356564254,ak7lpHYuXE,U-UQTrkvDs,air pollutant,postpartum period
ak7lpHYuXE|vznRlemzRb,1,1,1,,0.0818282374803543,ak7lpHYuXE,vznRlemzRb,air pollutant,gestational weight gain
ak7lpHYuXE|vznRlemzRb,1,1,1,,0.0818282374803543,ak7lpHYuXE,vznRlemzRb,air pollutant,gestational weight gain
ak7lpHYuXE|SaxqJzugQe,1,1,0,1.0,,ak7lpHYuXE,SaxqJzugQe,air pollutant,wind speed
ak7lpHYuXE|SaxqJzugQe,1,1,0,1.0,,ak7lpHYuXE,SaxqJzugQe,air pollutant,wind speed
ak7lpHYuXE|SaxqJzugQe,1,1,0,1.0,,ak7lpHYuXE,SaxqJzugQe,air pollutant,wind speed
ak7lpHYuXE|SaxqJzugQe,1,1,0,1.0,,ak7lpHYuXE,SaxqJzugQe,air pollutant,wind speed
ak7lpHYuXE|_GtjsdCZgn,9,6,8,7.0,0.0373021679287996,ak7lpHYuXE,_GtjsdCZgn,air pollutant,birth mass
ak7lpHYuXE|_GtjsdCZgn,9,6,8,7.0,0.0373021679287996,ak7lpHYuXE,_GtjsdCZgn,air pollutant,birth mass
ak7lpHYuXE|_GtjsdCZgn,9,6,8,7.0,0.0373021679287996,ak7lpHYuXE,_GtjsdCZgn,air pollutant,birth mass
ak7lpHYuXE|_GtjsdCZgn,9,6,8,7.0,0.0373021679287996,ak7lpHYuXE,_GtjsdCZgn,air pollutant,birth mass
ak7lpHYuXE|rTbYdlAa-H,12,6,10,65.0,0.0321253327534254,ak7lpHYuXE,rTbYdlAa-H,air pollutant,acute myocardial infarction
ak7lpHYuXE|rTbYdlAa-H,12,6,10,65.0,0.0321253327534254,ak7lpHYuXE,rTbYdlAa-H,air pollutant,acute myocardial infarction
mqELBffU8q|ak7lpHYuXE,1,1,0,1.0,0.0162040793221309,mqELBffU8q,ak7lpHYuXE,suburban population,air pollutant
mqELBffU8q|ak7lpHYuXE,1,1,0,1.0,0.0162040793221309,mqELBffU8q,ak7lpHYuXE,suburban population,air pollutant
ak7lpHYuXE|KbDaIMeZew,1,1,0,10.0,,ak7lpHYuXE,KbDaIMeZew,air pollutant,mutagenicity tests
ak7lpHYuXE|KbDaIMeZew,1,1,0,10.0,,ak7lpHYuXE,KbDaIMeZew,air pollutant,mutagenicity tests
ak7lpHYuXE|FtGxfuIk0I,3,1,2,22.0,0.2860260090752656,ak7lpHYuXE,FtGxfuIk0I,air pollutant,non-Hodgkin lymphoma
ak7lpHYuXE|FtGxfuIk0I,3,1,2,22.0,0.2860260090752656,ak7lpHYuXE,FtGxfuIk0I,air pollutant,non-Hodgkin lymphoma
ak7lpHYuXE|oAjEyROXyr,1,1,1,26.0,,ak7lpHYuXE,oAjEyROXyr,air pollutant,weight gain
ak7lpHYuXE|oAjEyROXyr,1,1,1,26.0,,ak7lpHYuXE,oAjEyROXyr,air pollutant,weight gain
ak7lpHYuXE|slMidZPKAZ,2,2,2,1.0,0.1089719394041165,ak7lpHYuXE,slMidZPKAZ,air pollutant,systemic lupus erythematosus
ak7lpHYuXE|slMidZPKAZ,2,2,2,1.0,0.1089719394041165,ak7lpHYuXE,slMidZPKAZ,air pollutant,systemic lupus erythematosus
ak7lpHYuXE|vddSqawvyH,4,1,3,3.0,0.0770547973117003,ak7lpHYuXE,vddSqawvyH,air pollutant,kidney failure
ak7lpHYuXE|vddSqawvyH,4,1,3,3.0,0.0770547973117003,ak7lpHYuXE,vddSqawvyH,air pollutant,kidney failure
ak7lpHYuXE|MFB21-BGG5,4,2,4,65.0,0.0770547973117003,ak7lpHYuXE,MFB21-BGG5,air pollutant,otitis media
ak7lpHYuXE|MFB21-BGG5,4,2,4,65.0,0.0770547973117003,ak7lpHYuXE,MFB21-BGG5,air pollutant,otitis media
ak7lpHYuXE|g4giO_RrZB,3,2,1,6.0,0.0038887701621772,ak7lpHYuXE,g4giO_RrZB,air pollutant,dementia
ak7lpHYuXE|g4giO_RrZB,3,2,1,6.0,0.0038887701621772,ak7lpHYuXE,g4giO_RrZB,air pollutant,dementia
ak7lpHYuXE|-BFQpJUqIm,1,1,0,130.0,,ak7lpHYuXE,-BFQpJUqIm,air pollutant,vanadium
ak7lpHYuXE|-BFQpJUqIm,1,1,0,130.0,,ak7lpHYuXE,-BFQpJUqIm,air pollutant,vanadium
ak7lpHYuXE|S_4cATTt6z,1,1,0,9.0,1.795318231575804,ak7lpHYuXE,S_4cATTt6z,air pollutant,congenital hypothyroidism
ak7lpHYuXE|S_4cATTt6z,1,1,0,9.0,1.795318231575804,ak7lpHYuXE,S_4cATTt6z,air pollutant,congenital hypothyroidism
ak7lpHYuXE|kWIwsKzxu9,6,1,6,,0.0373021679287996,ak7lpHYuXE,kWIwsKzxu9,air pollutant,chronic bronchitis
ak7lpHYuXE|kWIwsKzxu9,6,1,6,,0.0373021679287996,ak7lpHYuXE,kWIwsKzxu9,air pollutant,chronic bronchitis
ak7lpHYuXE|xmD4CkDUpT,1,1,0,126.0,,ak7lpHYuXE,xmD4CkDUpT,air pollutant,sulfur
ak7lpHYuXE|xmD4CkDUpT,1,1,0,126.0,,ak7lpHYuXE,xmD4CkDUpT,air pollutant,sulfur
ak7lpHYuXE|xmD4CkDUpT,1,1,0,126.0,,ak7lpHYuXE,xmD4CkDUpT,air pollutant,sulfur
ak7lpHYuXE|xmD4CkDUpT,1,1,0,126.0,,ak7lpHYuXE,xmD4CkDUpT,air pollutant,sulfur
ak7lpHYuXE|Nw53jOQJ-3,1,1,0,126.0,,ak7lpHYuXE,Nw53jOQJ-3,air pollutant,indoor air pollution
ak7lpHYuXE|Nw53jOQJ-3,1,1,0,126.0,,ak7lpHYuXE,Nw53jOQJ-3,air pollutant,indoor air pollution
ak7lpHYuXE|Nw53jOQJ-3,1,1,0,126.0,,ak7lpHYuXE,Nw53jOQJ-3,air pollutant,indoor air pollution
ak7lpHYuXE|Nw53jOQJ-3,1,1,0,126.0,,ak7lpHYuXE,Nw53jOQJ-3,air pollutant,indoor air pollution
ak7lpHYuXE|Ru01PXvWUf,1,1,0,126.0,,ak7lpHYuXE,Ru01PXvWUf,air pollutant,olfaction disorder
ak7lpHYuXE|Ru01PXvWUf,1,1,0,126.0,,ak7lpHYuXE,Ru01PXvWUf,air pollutant,olfaction disorder
qa2C9TKYL6|ak7lpHYuXE,1,1,1,,,qa2C9TKYL6,ak7lpHYuXE,obstructive sleep apnea,air pollutant
qa2C9TKYL6|ak7lpHYuXE,1,1,1,,,qa2C9TKYL6,ak7lpHYuXE,obstructive sleep apnea,air pollutant
qa2C9TKYL6|ak7lpHYuXE,1,1,1,,,qa2C9TKYL6,ak7lpHYuXE,obstructive sleep apnea,air pollutant
qa2C9TKYL6|ak7lpHYuXE,1,1,1,,,qa2C9TKYL6,ak7lpHYuXE,obstructive sleep apnea,air pollutant
ak7lpHYuXE|jK1L8pCZgv,1,1,0,253.0,0.0818282374803543,ak7lpHYuXE,jK1L8pCZgv,air pollutant,sneeze
ak7lpHYuXE|jK1L8pCZgv,1,1,0,253.0,0.0818282374803543,ak7lpHYuXE,jK1L8pCZgv,air pollutant,sneeze
ak7lpHYuXE|MjJGHIVYnf,5,1,5,,0.0865607034083129,ak7lpHYuXE,MjJGHIVYnf,air pollutant,endometriosis
ak7lpHYuXE|MjJGHIVYnf,5,1,5,,0.0865607034083129,ak7lpHYuXE,MjJGHIVYnf,air pollutant,endometriosis
ak7lpHYuXE|DpKY3CQry3,2,1,0,26.0,0.0268994273189808,ak7lpHYuXE,DpKY3CQry3,air pollutant,nitric oxide
ak7lpHYuXE|DpKY3CQry3,2,1,0,26.0,0.0268994273189808,ak7lpHYuXE,DpKY3CQry3,air pollutant,nitric oxide
ak7lpHYuXE|DpKY3CQry3,2,1,0,26.0,0.0268994273189808,ak7lpHYuXE,DpKY3CQry3,air pollutant,nitric oxide
ak7lpHYuXE|DpKY3CQry3,2,1,0,26.0,0.0268994273189808,ak7lpHYuXE,DpKY3CQry3,air pollutant,nitric oxide
ak7lpHYuXE|JMeOsYIcbL,3,2,0,6.0,,ak7lpHYuXE,JMeOsYIcbL,air pollutant,ozone
ak7lpHYuXE|JMeOsYIcbL,3,2,0,6.0,,ak7lpHYuXE,JMeOsYIcbL,air pollutant,ozone
ak7lpHYuXE|JMeOsYIcbL,3,2,0,6.0,,ak7lpHYuXE,JMeOsYIcbL,air pollutant,ozone
ak7lpHYuXE|JMeOsYIcbL,3,2,0,6.0,,ak7lpHYuXE,JMeOsYIcbL,air pollutant,ozone
ak7lpHYuXE|p2qlTRlHO1,2,2,2,2.0,0.1735642574629228,ak7lpHYuXE,p2qlTRlHO1,air pollutant,attention deficit hyperactivity disorder
ak7lpHYuXE|p2qlTRlHO1,2,2,2,2.0,0.1735642574629228,ak7lpHYuXE,p2qlTRlHO1,air pollutant,attention deficit hyperactivity disorder
YutxAgvgtI|ak7lpHYuXE,1,1,0,2.0,,YutxAgvgtI,ak7lpHYuXE,Levulinic Acids,air pollutant
YutxAgvgtI|ak7lpHYuXE,1,1,0,2.0,,YutxAgvgtI,ak7lpHYuXE,Levulinic Acids,air pollutant
ak7lpHYuXE|h8OqbbFTwr,1,1,1,,0.2760918863393225,ak7lpHYuXE,h8OqbbFTwr,air pollutant,SARS-CoV-2
ak7lpHYuXE|h8OqbbFTwr,1,1,1,,0.2760918863393225,ak7lpHYuXE,h8OqbbFTwr,air pollutant,SARS-CoV-2
ak7lpHYuXE|h8OqbbFTwr,1,1,1,,0.2760918863393225,ak7lpHYuXE,h8OqbbFTwr,air pollutant,SARS-CoV-2
ak7lpHYuXE|h8OqbbFTwr,1,1,1,,0.2760918863393225,ak7lpHYuXE,h8OqbbFTwr,air pollutant,SARS-CoV-2
ak7lpHYuXE|oCUYmHYqLt,1,1,1,31.0,,ak7lpHYuXE,oCUYmHYqLt,air pollutant,psychopathology
ak7lpHYuXE|oCUYmHYqLt,1,1,1,31.0,,ak7lpHYuXE,oCUYmHYqLt,air pollutant,psychopathology
xqhS2b6OdY|ak7lpHYuXE,1,1,0,,,xqhS2b6OdY,ak7lpHYuXE,air filter,air pollutant
xqhS2b6OdY|ak7lpHYuXE,1,1,0,,,xqhS2b6OdY,ak7lpHYuXE,air filter,air pollutant
ak7lpHYuXE|6ZBtRZAtCh,1,1,1,27.0,0.9454179232309472,ak7lpHYuXE,6ZBtRZAtCh,air pollutant,oxidative stress
ak7lpHYuXE|6ZBtRZAtCh,1,1,1,27.0,0.9454179232309472,ak7lpHYuXE,6ZBtRZAtCh,air pollutant,oxidative stress
OI_Yok9JP4|ak7lpHYuXE,1,1,1,104.0,,OI_Yok9JP4,ak7lpHYuXE,noise,air pollutant
OI_Yok9JP4|ak7lpHYuXE,1,1,1,104.0,,OI_Yok9JP4,ak7lpHYuXE,noise,air pollutant
OI_Yok9JP4|ak7lpHYuXE,1,1,1,104.0,,OI_Yok9JP4,ak7lpHYuXE,noise,air pollutant
OI_Yok9JP4|ak7lpHYuXE,1,1,1,104.0,,OI_Yok9JP4,ak7lpHYuXE,noise,air pollutant
ak7lpHYuXE|rQi81-BQ33,1,1,1,0.0,0.0373021679287996,ak7lpHYuXE,rQi81-BQ33,air pollutant,migraine
ak7lpHYuXE|rQi81-BQ33,1,1,1,0.0,0.0373021679287996,ak7lpHYuXE,rQi81-BQ33,air pollutant,migraine
XycfP-Sxd6|ak7lpHYuXE,1,1,1,24.0,,XycfP-Sxd6,ak7lpHYuXE,nuclear family,air pollutant
XycfP-Sxd6|ak7lpHYuXE,1,1,1,24.0,,XycfP-Sxd6,ak7lpHYuXE,nuclear family,air pollutant
ak7lpHYuXE|ad6dwiIOQU,1,1,1,1.0,0.7062158421269884,ak7lpHYuXE,ad6dwiIOQU,air pollutant,ulcerative colitis
ak7lpHYuXE|ad6dwiIOQU,1,1,1,1.0,0.7062158421269884,ak7lpHYuXE,ad6dwiIOQU,air pollutant,ulcerative colitis
4FaXcuNJRt|ak7lpHYuXE,2,2,1,8.0,0.924631794441047,4FaXcuNJRt,ak7lpHYuXE,temperature,air pollutant
4FaXcuNJRt|ak7lpHYuXE,2,2,1,8.0,0.924631794441047,4FaXcuNJRt,ak7lpHYuXE,temperature,air pollutant
4FaXcuNJRt|ak7lpHYuXE,2,2,1,8.0,0.924631794441047,4FaXcuNJRt,ak7lpHYuXE,temperature,air pollutant
4FaXcuNJRt|ak7lpHYuXE,2,2,1,8.0,0.924631794441047,4FaXcuNJRt,ak7lpHYuXE,temperature,air pollutant
ak7lpHYuXE|wV088TCcTx,1,1,1,56.0,0.1295862844848722,ak7lpHYuXE,wV088TCcTx,air pollutant,medulloblastoma
ak7lpHYuXE|wV088TCcTx,1,1,1,56.0,0.1295862844848722,ak7lpHYuXE,wV088TCcTx,air pollutant,medulloblastoma
ak7lpHYuXE|GfSj5yBaPY,3,1,1,2.0,0.1040589870735586,ak7lpHYuXE,GfSj5yBaPY,air pollutant,macular degeneration
ak7lpHYuXE|GfSj5yBaPY,3,1,1,2.0,0.1040589870735586,ak7lpHYuXE,GfSj5yBaPY,air pollutant,macular degeneration
ak7lpHYuXE|GfSj5yBaPY,3,1,1,2.0,0.1040589870735586,ak7lpHYuXE,GfSj5yBaPY,air pollutant,macular degeneration
ak7lpHYuXE|GfSj5yBaPY,3,1,1,2.0,0.1040589870735586,ak7lpHYuXE,GfSj5yBaPY,air pollutant,macular degeneration
ak7lpHYuXE|J6oL3vhJ6j,1,1,1,27.0,0.5045443279009836,ak7lpHYuXE,J6oL3vhJ6j,air pollutant,Kawasaki disease
ak7lpHYuXE|J6oL3vhJ6j,1,1,1,27.0,0.5045443279009836,ak7lpHYuXE,J6oL3vhJ6j,air pollutant,Kawasaki disease
ak7lpHYuXE|UBLYDhO7ul,2,2,1,67.0,,ak7lpHYuXE,UBLYDhO7ul,air pollutant,humidity
ak7lpHYuXE|UBLYDhO7ul,2,2,1,67.0,,ak7lpHYuXE,UBLYDhO7ul,air pollutant,humidity
ak7lpHYuXE|UBLYDhO7ul,2,2,1,67.0,,ak7lpHYuXE,UBLYDhO7ul,air pollutant,humidity
ak7lpHYuXE|UBLYDhO7ul,2,2,1,67.0,,ak7lpHYuXE,UBLYDhO7ul,air pollutant,humidity
ak7lpHYuXE|mz6SXR841t,1,1,1,40.0,0.0373021679287996,ak7lpHYuXE,mz6SXR841t,air pollutant,out-of-hospital cardiac arrest
ak7lpHYuXE|mz6SXR841t,1,1,1,40.0,0.0373021679287996,ak7lpHYuXE,mz6SXR841t,air pollutant,out-of-hospital cardiac arrest
ak7lpHYuXE|W77fjbFKqg,1,1,1,0.0,,ak7lpHYuXE,W77fjbFKqg,air pollutant,pulmonary function
ak7lpHYuXE|W77fjbFKqg,1,1,1,0.0,,ak7lpHYuXE,W77fjbFKqg,air pollutant,pulmonary function
ak7lpHYuXE|t_GpXUgZKc,8,2,8,24.0,0.0743130423184386,ak7lpHYuXE,t_GpXUgZKc,air pollutant,pneumothorax
ak7lpHYuXE|t_GpXUgZKc,8,2,8,24.0,0.0743130423184386,ak7lpHYuXE,t_GpXUgZKc,air pollutant,pneumothorax
ak7lpHYuXE|wN1xZyP2IX,1,1,1,7.0,0.2272079585830182,ak7lpHYuXE,wN1xZyP2IX,air pollutant,polydactyly
ak7lpHYuXE|wN1xZyP2IX,1,1,1,7.0,0.2272079585830182,ak7lpHYuXE,wN1xZyP2IX,air pollutant,polydactyly
Cv_Ldh0HRR|ak7lpHYuXE,2,2,1,0.0,,Cv_Ldh0HRR,ak7lpHYuXE,sulfur dioxide,air pollutant
Cv_Ldh0HRR|ak7lpHYuXE,2,2,1,0.0,,Cv_Ldh0HRR,ak7lpHYuXE,sulfur dioxide,air pollutant
JMeOsYIcbL|ak7lpHYuXE,2,2,1,312.0,,JMeOsYIcbL,ak7lpHYuXE,ozone,air pollutant
JMeOsYIcbL|ak7lpHYuXE,2,2,1,312.0,,JMeOsYIcbL,ak7lpHYuXE,ozone,air pollutant
JMeOsYIcbL|ak7lpHYuXE,2,2,1,312.0,,JMeOsYIcbL,ak7lpHYuXE,ozone,air pollutant
JMeOsYIcbL|ak7lpHYuXE,2,2,1,312.0,,JMeOsYIcbL,ak7lpHYuXE,ozone,air pollutant
ak7lpHYuXE|YtQ5lW8obL,1,1,1,2.0,,ak7lpHYuXE,YtQ5lW8obL,air pollutant,body mass index
ak7lpHYuXE|YtQ5lW8obL,1,1,1,2.0,,ak7lpHYuXE,YtQ5lW8obL,air pollutant,body mass index
ak7lpHYuXE|YtQ5lW8obL,1,1,1,2.0,,ak7lpHYuXE,YtQ5lW8obL,air pollutant,body mass index
ak7lpHYuXE|YtQ5lW8obL,1,1,1,2.0,,ak7lpHYuXE,YtQ5lW8obL,air pollutant,body mass index
ak7lpHYuXE|_Wi90i069L,3,3,3,35.0,0.0624813788899139,ak7lpHYuXE,_Wi90i069L,air pollutant,childhood obesity
ak7lpHYuXE|_Wi90i069L,3,3,3,35.0,0.0624813788899139,ak7lpHYuXE,_Wi90i069L,air pollutant,childhood obesity
ak7lpHYuXE|-h7kqMbjsY,1,1,1,1.0,0.030580264587717,ak7lpHYuXE,-h7kqMbjsY,air pollutant,coronavirus disease
ak7lpHYuXE|-h7kqMbjsY,1,1,1,1.0,0.030580264587717,ak7lpHYuXE,-h7kqMbjsY,air pollutant,coronavirus disease
ak7lpHYuXE|Iszap5AcTi,1,1,1,0.0,,ak7lpHYuXE,Iszap5AcTi,air pollutant,gestational age
ak7lpHYuXE|Iszap5AcTi,1,1,1,0.0,,ak7lpHYuXE,Iszap5AcTi,air pollutant,gestational age
ak7lpHYuXE|Iszap5AcTi,1,1,1,0.0,,ak7lpHYuXE,Iszap5AcTi,air pollutant,gestational age
ak7lpHYuXE|Iszap5AcTi,1,1,1,0.0,,ak7lpHYuXE,Iszap5AcTi,air pollutant,gestational age
ak7lpHYuXE|QOXR_RCHyv,1,1,1,15.0,,ak7lpHYuXE,QOXR_RCHyv,air pollutant,Leukotriene E4
ak7lpHYuXE|QOXR_RCHyv,1,1,1,15.0,,ak7lpHYuXE,QOXR_RCHyv,air pollutant,Leukotriene E4
ak7lpHYuXE|ufDTGHMlgR,1,1,1,1.0,0.0624813788899139,ak7lpHYuXE,ufDTGHMlgR,air pollutant,antibiotic
ak7lpHYuXE|ufDTGHMlgR,1,1,1,1.0,0.0624813788899139,ak7lpHYuXE,ufDTGHMlgR,air pollutant,antibiotic
ak7lpHYuXE|-0HrxUPkp2,1,1,1,5.0,0.0320782416118544,ak7lpHYuXE,-0HrxUPkp2,air pollutant,mental disorder
ak7lpHYuXE|-0HrxUPkp2,1,1,1,5.0,0.0320782416118544,ak7lpHYuXE,-0HrxUPkp2,air pollutant,mental disorder
ak7lpHYuXE|vsSdYqnwOM,2,2,1,8.0,0.1580957879669086,ak7lpHYuXE,vsSdYqnwOM,air pollutant,hip fracture
ak7lpHYuXE|vsSdYqnwOM,2,2,1,8.0,0.1580957879669086,ak7lpHYuXE,vsSdYqnwOM,air pollutant,hip fracture
